n,game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,TeamA_shotQuality,TeamB_shotQuality,TeamA_efficiency,TeamB_efficiency,TeamA_shotsToGoalsConversion,TeamB_shotsToGoalsConversion,TeamA_qualityOfPossession,TeamB_qualityOfPossession,TeamA_totalGoalsFor,TeamB_totalGoalsFor,TeamA_avgTimePossession,TeamB_avgTimePossession,TeamA_avgxG,TeamB_avgxG,TeamA_avgxGagainst,TeamB_avgxGagainst,TeamA_defEfficiency,TeamB_defEfficiency,TeamA_totalGoalsAgainst,TeamB_totalGoalsAgainst,TeamA_totalShotsAgainst,TeamB_totalShotsAgainst,TeamA_goalDifferential,TeamB_goalDifferential
429,game_2023_429,BOI,LEX,0,1,3.01,0.27,22,14,13,0,0,0,0,0,0.59,0.383718314944547,0.294203728647082,0.831697135513398,0.725373218884525,0.320423927403879,0.329672883333663,0.694304221825842,0.809037778033173,0.448275862068966,0.413793103448276,0.366013071895425,0.200435729847494,0.814005602240896,0.503641456582633,0.155677655677656,0.649267399267399,0.050581028680159,0.386439854389985,0.352941176470588,0.147058823529412,0.571428571428571,0.95,0.541666666666667,0.666666666666667
430,game_2023_430,MAN,DES,0,1,1.5,0.21,0,4,8,2,0,0,0,0,0.41,0.313397143954351,0.279935230979336,0.689686592918579,0.29816381400806,0.379593703627665,0.796126484273434,0.42837148390396,0.0705744767440761,0.379310344827586,0.586206896551724,0.503267973856209,0.758169934640522,0.415126050420168,0.150140056022409,0.237179487179488,0.183150183150183,0.18370676960206,0.253880983182406,0.382352941176471,0.352941176470588,0.542857142857143,0.371428571428571,0.479166666666667,0.625
431,game_2023_431,SFS,ANC,2,1,2.31,0.81,5,13,4,6,0,0,0,0,0.52,0.497373005375335,0.469224306597343,0.517567523755997,0.736454473708852,0.745935433683392,0.481491009656465,0.0096411649249535,0.7266495916312,0.689655172413793,0.724137931034483,0.965141612200435,0.400871459694989,0.743417366946779,0.92717086834734,0.305860805860806,0.167582417582417,0.289391349271685,0.384319798628673,0.441176470588235,0.088235294117647,0.528571428571429,0.207142857142857,0.625,0.895833333333333
432,game_2023_432,WIC,SAS,2,1,1.13,1.29,21,15,4,2,0,0,2,0,0.54,0.0665497054933212,0.121748313236144,0.718898632367245,0.436144021577213,0.123380488508384,0.439138528678609,0.122191472985314,0.546453040500561,0.103448275862069,0.551724137931035,0.954248366013071,0.494553376906319,0.220728291316526,0.473949579831933,1.0,0.133699633699634,1.0,0.0427675398948521,0.705882352941177,0.235294117647059,0.75,0.542857142857143,0.0833333333333333,0.6875
433,game_2023_433,TAC,BAK,4,2,2.26,0.81,14,20,9,8,0,0,0,0,0.57,0.0531921335542789,0.23840648707891,0.358690191147554,0.745151014337419,0.449783007144655,0.261356334719516,0.345131313424925,0.749181667147452,0.379310344827586,0.275862068965517,0.516339869281046,0.217864923747277,0.0577030812324929,0.345098039215687,0.724816849816851,0.399267399267399,0.489138676077906,0.145908953432375,0.852941176470588,0.323529411764706,0.935714285714286,0.864285714285714,0.145833333333333,0.458333333333333
434,game_2023_434,LAR,JAC,1,3,1.95,0.63,19,8,6,1,1,0,1,0,0.4,0.405192109985864,0.523648959926068,0.518452627777258,0.714363072881088,0.64865755137818,0.553497616834444,0.305302378740333,0.251752609759691,0.517241379310345,0.655172413793103,0.577342047930282,0.882352941176469,0.456022408963586,0.761344537815127,0.0068681318681318,0.150641025641026,0.0,0.232189840519893,0.382352941176471,0.0,0.371428571428571,0.342857142857143,0.5625,0.916666666666667
435,game_2023_435,FOR,OAK,1,1,1.19,1.16,12,11,8,4,0,0,0,0,0.52,1.0,0.209834197560421,1.0,0.426057792980839,0.691560655382254,0.547658091493348,0.060199644137893,0.597764579041982,0.517241379310345,0.551724137931035,0.910675381263615,0.261437908496732,0.824089635854342,0.373109243697479,0.72985347985348,0.0329670329670323,0.443854489062318,0.0088485367998727,0.676470588235294,0.294117647058824,1.0,0.407142857142857,0.354166666666667,0.645833333333333
436,game_2023_436,LRO,DOV,2,1,1.81,0.88,17,14,9,6,0,0,0,0,0.53,0.712425083514106,0.297557210782622,0.737740776520077,0.550210590676536,0.704442482155434,0.501869450945742,0.148860795196459,1.0,0.689655172413793,0.793103448275862,1.0,0.13507625272331,0.970868347338936,0.782072829131654,0.254120879120879,0.0,0.195066855804243,0.328796683137871,0.0294117647058823,0.588235294117647,0.557142857142857,0.0,0.916666666666667,0.583333333333333
437,game_2023_437,AUG,SPR,2,1,2.01,0.44,21,6,3,2,0,0,0,0,0.56,0.389669429205849,0.0208471564316035,0.446569169145241,0.0,0.719933163806639,0.950464160499166,0.247747526967967,0.632968549464841,0.793103448275862,0.862068965517241,0.928104575163398,0.0392156862745094,0.801120448179272,0.0106442577030812,0.271978021978022,0.417124542124541,0.733429606556675,0.318344676303503,0.205882352941176,0.735294117647059,0.0357142857142857,0.671428571428571,0.854166666666667,0.520833333333333
438,game_2023_438,EUG,REN,2,0,1.28,0.68,13,7,3,4,0,0,0,0,0.35,0.0736094343804694,0.224962223665508,0.44220648876546,0.60617608110139,0.379832657733635,0.372213484856172,0.748325755349758,0.341062682414029,0.275862068965517,0.413793103448276,0.0,0.734204793028321,0.0,0.487394957983194,0.661630036630037,0.198717948717948,0.685182420080427,0.137048030571805,0.441176470588235,0.205882352941176,0.621428571428571,0.535714285714286,0.375,0.625
439,game_2023_439,TOL,MOB,2,3,0.93,1.29,8,8,5,5,0,0,0,0,0.44,0.124204228897042,0.283240732138344,0.373346352947471,0.780875366691122,0.514045213920212,0.272733512626436,0.45560323715552,0.0,0.517241379310345,0.0,0.553376906318083,0.607843137254901,0.309803921568627,0.100280112044819,0.443223443223443,0.681318681318681,0.288363210743547,0.599035652355132,0.352941176470588,0.352941176470588,0.75,0.742857142857143,0.583333333333333,0.270833333333333
440,game_2023_440,FAR,TUC,1,0,0.84,0.34,2,0,6,8,0,0,1,0,0.49,0.796547148511553,0.330244762022986,0.55960761757585,0.585087427873677,1.0,0.498261064597546,0.400218581745265,0.358889114595143,1.0,0.344827586206897,0.660130718954248,0.440087145969498,1.0,0.290196078431373,0.0810439560439559,0.566849816849817,0.106827842274156,0.559226708083404,0.176470588235294,1.0,0.371428571428571,0.621428571428571,1.0,0.0208333333333333
441,game_2023_441,SJU,PRO,0,2,1.82,0.59,22,10,6,2,0,1,0,1,0.43,0.249700841341583,0.142585531070856,0.905336841357923,0.131423538405976,0.148691448574762,0.883786867224716,0.380988633170811,0.458309759699621,0.0,0.896551724137931,0.285403050108932,0.335511982570806,0.174229691876751,0.332773109243698,0.643315018315019,0.440934065934066,0.908708681025879,0.218873791712534,0.735294117647059,0.205882352941176,0.378571428571429,0.835714285714286,0.0,0.916666666666667
442,game_2023_442,CHM,ALB,0,1,1.62,1.16,16,13,1,7,0,0,0,0,0.52,0.0,0.39200440805192,0.806760390053371,0.519355407497304,0.0,0.633844957065494,0.384932177530867,0.464060606079411,0.0344827586206896,0.551724137931035,0.67755991285403,0.357298474945534,0.2593837535014,0.36638655462185,0.496336996336996,0.512820512820513,0.446709634694757,0.395080968334526,0.0294117647058823,0.794117647058824,0.642857142857143,0.728571428571429,0.520833333333333,0.291666666666667
443,game_2023_443,WIC,SFS,2,4,2.07,2.36,5,18,2,1,0,0,0,0,0.45,0.0665497054933212,0.497373005375335,0.718898632367245,0.517567523755997,0.123380488508384,0.745935433683392,0.122191472985314,0.0096411649249535,0.103448275862069,0.689655172413793,0.954248366013071,0.965141612200435,0.220728291316526,0.743417366946779,1.0,0.305860805860806,1.0,0.289391349271685,0.705882352941177,0.441176470588235,0.75,0.528571428571429,0.0833333333333333,0.625
444,game_2023_444,REN,LEX,1,2,1.52,1.33,10,6,5,2,0,0,0,0,0.53,0.224962223665508,0.294203728647082,0.60617608110139,0.725373218884525,0.372213484856172,0.329672883333663,0.341062682414029,0.809037778033173,0.413793103448276,0.413793103448276,0.734204793028321,0.200435729847494,0.487394957983194,0.503641456582633,0.198717948717948,0.649267399267399,0.137048030571805,0.386439854389985,0.205882352941176,0.147058823529412,0.535714285714286,0.95,0.625,0.666666666666667
445,game_2023_445,MOB,PRO,1,5,2.34,1.54,14,11,4,7,0,0,0,0,0.41,0.283240732138344,0.142585531070856,0.780875366691122,0.131423538405976,0.272733512626436,0.883786867224716,0.0,0.458309759699621,0.0,0.896551724137931,0.607843137254901,0.335511982570806,0.100280112044819,0.332773109243698,0.681318681318681,0.440934065934066,0.599035652355132,0.218873791712534,0.352941176470588,0.205882352941176,0.742857142857143,0.835714285714286,0.270833333333333,0.916666666666667
446,game_2023_446,LAR,LRO,1,0,1.53,0.97,14,10,4,2,0,0,0,0,0.38,0.405192109985864,0.712425083514106,0.518452627777258,0.737740776520077,0.64865755137818,0.704442482155434,0.305302378740333,0.148860795196459,0.517241379310345,0.689655172413793,0.577342047930282,1.0,0.456022408963586,0.970868347338936,0.0068681318681318,0.254120879120879,0.0,0.195066855804243,0.382352941176471,0.0294117647058823,0.371428571428571,0.557142857142857,0.5625,0.916666666666667
447,game_2023_447,EUG,FOR,0,1,1.07,1.34,18,15,10,5,0,0,0,0,0.32,0.0736094343804694,1.0,0.44220648876546,1.0,0.379832657733635,0.691560655382254,0.748325755349758,0.060199644137893,0.275862068965517,0.517241379310345,0.0,0.910675381263615,0.0,0.824089635854342,0.661630036630037,0.72985347985348,0.685182420080427,0.443854489062318,0.441176470588235,0.676470588235294,0.621428571428571,1.0,0.375,0.354166666666667
448,game_2023_448,LEX,MAN,0,0,0.65,1.02,16,9,2,2,0,0,1,0,0.52,0.294203728647082,0.313397143954351,0.725373218884525,0.689686592918579,0.329672883333663,0.379593703627665,0.809037778033173,0.42837148390396,0.413793103448276,0.379310344827586,0.200435729847494,0.503267973856209,0.503641456582633,0.415126050420168,0.649267399267399,0.237179487179488,0.386439854389985,0.18370676960206,0.147058823529412,0.382352941176471,0.95,0.542857142857143,0.666666666666667,0.479166666666667
449,game_2023_449,ANC,SAS,2,7,1.42,1.66,19,13,0,4,0,0,0,1,0.41,0.469224306597343,0.121748313236144,0.736454473708852,0.436144021577213,0.481491009656465,0.439138528678609,0.7266495916312,0.546453040500561,0.724137931034483,0.551724137931035,0.400871459694989,0.494553376906319,0.92717086834734,0.473949579831933,0.167582417582417,0.133699633699634,0.384319798628673,0.0427675398948521,0.088235294117647,0.235294117647059,0.207142857142857,0.542857142857143,0.895833333333333,0.6875
450,game_2023_450,JAC,SJU,0,0,2.13,0.34,15,6,3,3,0,0,0,0,0.65,0.523648959926068,0.249700841341583,0.714363072881088,0.905336841357923,0.553497616834444,0.148691448574762,0.251752609759691,0.380988633170811,0.655172413793103,0.0,0.882352941176469,0.285403050108932,0.761344537815127,0.174229691876751,0.150641025641026,0.643315018315019,0.232189840519893,0.908708681025879,0.0,0.735294117647059,0.342857142857143,0.378571428571429,0.916666666666667,0.0
451,game_2023_451,WIC,BAK,1,2,1.79,0.93,16,8,7,3,0,0,0,1,0.55,0.0665497054933212,0.23840648707891,0.718898632367245,0.745151014337419,0.123380488508384,0.261356334719516,0.122191472985314,0.749181667147452,0.103448275862069,0.275862068965517,0.954248366013071,0.217864923747277,0.220728291316526,0.345098039215687,1.0,0.399267399267399,1.0,0.145908953432375,0.705882352941177,0.323529411764706,0.75,0.864285714285714,0.0833333333333333,0.458333333333333
452,game_2023_452,DES,DOV,5,2,2.13,0.78,7,10,11,3,0,0,0,0,0.52,0.279935230979336,0.297557210782622,0.29816381400806,0.550210590676536,0.796126484273434,0.501869450945742,0.0705744767440761,1.0,0.586206896551724,0.793103448275862,0.758169934640522,0.13507625272331,0.150140056022409,0.782072829131654,0.183150183150183,0.0,0.253880983182406,0.328796683137871,0.352941176470588,0.588235294117647,0.371428571428571,0.0,0.625,0.583333333333333
453,game_2023_453,CHM,SPR,2,2,1.73,1.06,18,15,5,5,0,0,1,0,0.68,0.0,0.0208471564316035,0.806760390053371,0.0,0.0,0.950464160499166,0.384932177530867,0.632968549464841,0.0344827586206896,0.862068965517241,0.67755991285403,0.0392156862745094,0.2593837535014,0.0106442577030812,0.496336996336996,0.417124542124541,0.446709634694757,0.318344676303503,0.0294117647058823,0.735294117647059,0.642857142857143,0.671428571428571,0.520833333333333,0.520833333333333
454,game_2023_454,SFS,BOI,1,1,1.47,0.83,25,12,5,1,0,0,0,1,0.63,0.497373005375335,0.383718314944547,0.517567523755997,0.831697135513398,0.745935433683392,0.320423927403879,0.0096411649249535,0.694304221825842,0.689655172413793,0.448275862068966,0.965141612200435,0.366013071895425,0.743417366946779,0.814005602240896,0.305860805860806,0.155677655677656,0.289391349271685,0.050581028680159,0.441176470588235,0.352941176470588,0.528571428571429,0.571428571428571,0.625,0.541666666666667
455,game_2023_455,OAK,TUC,2,0,1.07,0.67,15,10,7,5,0,0,0,0,0.53,0.209834197560421,0.330244762022986,0.426057792980839,0.585087427873677,0.547658091493348,0.498261064597546,0.597764579041982,0.358889114595143,0.551724137931035,0.344827586206897,0.261437908496732,0.440087145969498,0.373109243697479,0.290196078431373,0.0329670329670323,0.566849816849817,0.0088485367998727,0.559226708083404,0.294117647058824,1.0,0.407142857142857,0.621428571428571,0.645833333333333,0.0208333333333333
456,game_2023_456,ALB,FAR,1,2,1.38,0.88,16,6,7,2,0,0,0,0,0.53,0.39200440805192,0.796547148511553,0.519355407497304,0.55960761757585,0.633844957065494,1.0,0.464060606079411,0.400218581745265,0.551724137931035,1.0,0.357298474945534,0.660130718954248,0.36638655462185,1.0,0.512820512820513,0.0810439560439559,0.395080968334526,0.106827842274156,0.794117647058824,0.176470588235294,0.728571428571429,0.371428571428571,0.291666666666667,1.0
457,game_2023_457,AUG,TOL,1,0,2.11,0.21,20,9,9,5,0,0,0,1,0.57,0.389669429205849,0.124204228897042,0.446569169145241,0.373346352947471,0.719933163806639,0.514045213920212,0.247747526967967,0.45560323715552,0.793103448275862,0.517241379310345,0.928104575163398,0.553376906318083,0.801120448179272,0.309803921568627,0.271978021978022,0.443223443223443,0.733429606556675,0.288363210743547,0.205882352941176,0.352941176470588,0.0357142857142857,0.75,0.854166666666667,0.583333333333333
458,game_2023_458,TAC,REN,0,3,1.74,1.27,21,18,8,3,0,0,0,0,0.51,0.0531921335542789,0.224962223665508,0.358690191147554,0.60617608110139,0.449783007144655,0.372213484856172,0.345131313424925,0.341062682414029,0.379310344827586,0.413793103448276,0.516339869281046,0.734204793028321,0.0577030812324929,0.487394957983194,0.724816849816851,0.198717948717948,0.489138676077906,0.137048030571805,0.852941176470588,0.205882352941176,0.935714285714286,0.535714285714286,0.145833333333333,0.625
459,game_2023_459,DES,CHM,2,3,0.87,0.55,6,16,0,4,0,0,1,0,0.52,0.279935230979336,0.0,0.29816381400806,0.806760390053371,0.796126484273434,0.0,0.0705744767440761,0.384932177530867,0.586206896551724,0.0344827586206896,0.758169934640522,0.67755991285403,0.150140056022409,0.2593837535014,0.183150183150183,0.496336996336996,0.253880983182406,0.446709634694757,0.352941176470588,0.0294117647058823,0.371428571428571,0.642857142857143,0.625,0.520833333333333
460,game_2023_460,PRO,TOL,3,0,3.13,0.61,17,5,1,3,0,0,0,0,0.4,0.142585531070856,0.124204228897042,0.131423538405976,0.373346352947471,0.883786867224716,0.514045213920212,0.458309759699621,0.45560323715552,0.896551724137931,0.517241379310345,0.335511982570806,0.553376906318083,0.332773109243698,0.309803921568627,0.440934065934066,0.443223443223443,0.218873791712534,0.288363210743547,0.205882352941176,0.352941176470588,0.835714285714286,0.75,0.916666666666667,0.583333333333333
461,game_2023_461,SJU,LEX,3,1,3.01,1.24,18,16,6,5,0,0,0,0,0.57,0.249700841341583,0.294203728647082,0.905336841357923,0.725373218884525,0.148691448574762,0.329672883333663,0.380988633170811,0.809037778033173,0.0,0.413793103448276,0.285403050108932,0.200435729847494,0.174229691876751,0.503641456582633,0.643315018315019,0.649267399267399,0.908708681025879,0.386439854389985,0.735294117647059,0.147058823529412,0.378571428571429,0.95,0.0,0.666666666666667
462,game_2023_462,TOL,CHM,0,3,1.67,1.6,27,16,7,8,0,0,0,0,0.46,0.124204228897042,0.0,0.373346352947471,0.806760390053371,0.514045213920212,0.0,0.45560323715552,0.384932177530867,0.517241379310345,0.0344827586206896,0.553376906318083,0.67755991285403,0.309803921568627,0.2593837535014,0.443223443223443,0.496336996336996,0.288363210743547,0.446709634694757,0.352941176470588,0.0294117647058823,0.75,0.642857142857143,0.583333333333333,0.520833333333333
463,game_2023_463,SPR,DES,1,1,1.15,0.41,13,13,8,2,0,0,0,0,0.28,0.0208471564316035,0.279935230979336,0.0,0.29816381400806,0.950464160499166,0.796126484273434,0.632968549464841,0.0705744767440761,0.862068965517241,0.586206896551724,0.0392156862745094,0.758169934640522,0.0106442577030812,0.150140056022409,0.417124542124541,0.183150183150183,0.318344676303503,0.253880983182406,0.735294117647059,0.352941176470588,0.671428571428571,0.371428571428571,0.520833333333333,0.625
464,game_2023_464,FOR,ANC,0,2,2.14,1.31,11,10,2,3,0,0,0,0,0.58,1.0,0.469224306597343,1.0,0.736454473708852,0.691560655382254,0.481491009656465,0.060199644137893,0.7266495916312,0.517241379310345,0.724137931034483,0.910675381263615,0.400871459694989,0.824089635854342,0.92717086834734,0.72985347985348,0.167582417582417,0.443854489062318,0.384319798628673,0.676470588235294,0.088235294117647,1.0,0.207142857142857,0.354166666666667,0.895833333333333
465,game_2023_465,TUC,SFS,1,3,0.83,0.92,3,15,3,3,0,0,0,0,0.34,0.330244762022986,0.497373005375335,0.585087427873677,0.517567523755997,0.498261064597546,0.745935433683392,0.358889114595143,0.0096411649249535,0.344827586206897,0.689655172413793,0.440087145969498,0.965141612200435,0.290196078431373,0.743417366946779,0.566849816849817,0.305860805860806,0.559226708083404,0.289391349271685,1.0,0.441176470588235,0.621428571428571,0.528571428571429,0.0208333333333333,0.625
466,game_2023_466,PRO,JAC,0,4,1.05,1.11,13,12,7,4,0,0,0,0,0.39,0.142585531070856,0.523648959926068,0.131423538405976,0.714363072881088,0.883786867224716,0.553497616834444,0.458309759699621,0.251752609759691,0.896551724137931,0.655172413793103,0.335511982570806,0.882352941176469,0.332773109243698,0.761344537815127,0.440934065934066,0.150641025641026,0.218873791712534,0.232189840519893,0.205882352941176,0.0,0.835714285714286,0.342857142857143,0.916666666666667,0.916666666666667
467,game_2023_467,MAN,LAR,0,1,1.42,0.94,13,7,7,2,0,0,0,0,0.55,0.313397143954351,0.405192109985864,0.689686592918579,0.518452627777258,0.379593703627665,0.64865755137818,0.42837148390396,0.305302378740333,0.379310344827586,0.517241379310345,0.503267973856209,0.577342047930282,0.415126050420168,0.456022408963586,0.237179487179488,0.0068681318681318,0.18370676960206,0.0,0.382352941176471,0.382352941176471,0.542857142857143,0.371428571428571,0.479166666666667,0.5625
468,game_2023_468,FAR,OAK,1,4,1.69,1.56,13,20,8,4,0,0,1,0,0.66,0.796547148511553,0.209834197560421,0.55960761757585,0.426057792980839,1.0,0.547658091493348,0.400218581745265,0.597764579041982,1.0,0.551724137931035,0.660130718954248,0.261437908496732,1.0,0.373109243697479,0.0810439560439559,0.0329670329670323,0.106827842274156,0.0088485367998727,0.176470588235294,0.294117647058824,0.371428571428571,0.407142857142857,1.0,0.645833333333333
